IMTX_NUM,TEAM_ID
300-4385145-2_1,li019502.in
300-4385146-0_1,li019496.in
300-4385162-7_1,li019498.in
300-4385186-6_1,li019502.in
300-4385199-9_1,li019502.in
300-4385204-7_1,li019502.in
300-4385244-3_1,li019496.in
300-4385331-8_1,li019496.in
300-4385391-2_1,li019496.in
300-4385461-3_1,li019496.in
300-4385575-0_1,li019496.in
300-4385642-8_1,li019502.in
300-4385660-0_1,li019502.in
300-4385697-2_1,li019497.in
300-4385713-7_1,li019522.in
300-4385725-1_1,li019496.in
300-4385900-0_1,li019550.in
300-4385914-1_1,li019508.in
300-4386253-3_1,li019502.in
300-4386264-0_1,li019496.in
300-4386295-4_1,li019498.in
300-4386323-4_1,li019498.in
300-4386340-8_1,li019498.in
300-4386353-1_1,li019496.in
300-4386362-2_1,li019502.in
300-4386364-8_1,li019502.in
300-4386365-5_1,li019502.in
300-4386367-1_1,li019502.in
300-4386371-3_1,li019502.in
300-4386373-9_1,li019502.in
300-4386374-7_1,li019502.in
300-4386392-9_1,li019496.in
300-4386401-8_1,li019498.in
300-4386418-2_1,li019499.in
300-4386465-3_1,li019496.in
300-4386495-0_1,li019502.in
300-4386545-2_1,li019502.in
300-4386554-4_1,li019502.in
300-4386565-0_1,li019502.in
300-4386575-9_1,li019502.in
300-4386579-1_1,li019502.in
300-4386585-8_1,li019502.in
300-4386623-7_1,li019502.in
300-4386634-4_1,li019512.in
300-4386636-9_1,li019502.in
300-4386644-3_1,li019502.in
300-4386648-4_1,li019512.in
300-4386664-1_1,li019512.in
300-4386674-0_1,li019502.in
300-4386696-3_1,li019502.in
300-4386702-9_1,li019502.in
300-4386709-4_1,li019502.in
300-4386716-9_1,li019512.in
300-4386718-5_1,li019502.in
300-4386752-4_1,li019512.in
300-4386782-1_1,li019502.in
300-4386796-1_1,li019512.in
300-4386814-2_1,li019502.in
300-4386820-9_1,li019497.in
300-4386870-4_1,li019510.in
300-4386871-2_1,li019500.in
300-4386873-8_1,li019506.in
300-4386886-0_1,li019520.in
300-4386909-0_1,li019518.in
300-4386917-3_1,li019502.in
300-4386923-1_1,li019502.in
300-4386927-2_1,li019502.in
300-4386930-6_1,li019518.in
300-4386949-6_1,li019512.in
300-4386965-2_1,li019522.in
300-4387024-7_1,li019514.in
300-4387036-1_1,li019502.in
300-4387039-5_1,li019502.in
300-4387043-7_1,li019520.in
300-4387112-0_1,li019502.in
300-4387115-3_1,li019502.in
300-4387150-0_1,li019526.in
300-4387162-5_1,li019496.in
300-4387170-8_1,li019496.in
300-4387181-5_1,li019502.in
300-4387190-6_1,li019502.in
300-4387207-8_1,li019502.in
300-4387219-3_1,li019502.in
300-4387228-4_1,li019502.in
300-4387242-5_1,li019502.in
300-4387246-6_1,li019502.in
300-4387257-3_1,li019502.in
300-4387277-1_1,li019502.in
300-4387286-2_1,li019502.in
300-4387288-8_1,li019502.in
300-4387339-9_1,li019510.in
300-4387360-5_1,li019502.in
300-4387363-9_1,li019502.in
300-4387380-3_1,li019508.in
300-4387383-7_1,li019498.in
300-4387413-2_1,li019496.in
300-4387648-3_1,li019496.in
300-4387664-0_1,li019502.in
300-4387677-2_1,li019500.in
300-4387685-5_1,li019502.in
300-4387706-9_1,li019498.in
300-4387721-8_1,li019512.in
300-4387759-8_1,li019502.in
300-4387848-9_1,li019502.in
300-4387860-4_1,li019502.in
300-4387994-1_1,li019502.in
300-4387999-0_1,li019502.in
300-4388068-3_1,li019502.in
300-4388070-9_1,li019502.in
300-4388073-3_1,li019502.in
300-4388078-2_1,li019501.in
300-4388090-7_1,li019502.in
300-4388123-6_1,li019502.in
300-4388126-9_1,li019504.in
300-4388135-0_1,li019502.in
300-4388144-2_1,li019502.in
300-4388151-7_1,li019502.in
300-4388162-4_1,li019500.in
300-4388172-3_1,li019502.in
300-4388194-7_1,li019502.in
300-4388216-8_1,li019502.in
300-4388243-2_1,li019502.in
300-4388415-6_1,li019502.in
300-4388488-3_1,li019502.in
300-4388508-8_1,li019502.in
300-4388610-2_1,li019512.in
300-4388631-8_1,li019502.in
300-4388677-1_1,li019498.in
300-4388691-2_1,li019502.in
300-4388697-9_1,li019502.in
300-4388733-2_1,li019502.in
300-4388753-0_1,li019500.in
300-4388757-1_1,li019506.in
300-4388843-9_1,li019498.in
300-4388849-6_1,li019502.in
300-4388856-1_1,li019500.in
300-4388868-6_1,li019502.in
300-4388886-8_1,li019502.in
300-4388915-5_1,li019502.in
300-4388939-5_1,li019500.in
300-4388958-5_1,li019500.in
300-4388967-6_1,li019498.in
300-4388988-2_1,li019498.in
300-4389015-3_1,li019498.in
300-4389024-5_1,li019498.in
300-4389037-7_1,li019500.in
300-4389047-6_1,li019498.in
300-4389055-9_1,li019500.in
300-4389062-5_1,li019498.in
300-4389067-4_1,li019502.in
300-4389076-5_1,li019498.in
300-4389088-0_1,li019498.in
300-4389096-3_1,li019500.in
300-4389108-6_1,li019498.in
300-4389116-9_1,li019498.in
300-4389144-1_1,li019534.in
300-4389159-9_1,li019502.in
300-4389239-9_1,li019502.in
300-4389261-3_1,li019500.in
300-4389279-5_1,li019534.in
300-4389328-0_1,li019522.in
300-4389355-3_1,li019542.in
300-4389365-2_1,li019502.in
300-4389378-5_1,li019506.in
300-4389379-3_1,li019506.in
300-4389404-9_1,li019502.in
300-4389416-3_1,li019502.in
300-4389436-1_1,li019502.in
300-4389452-8_1,li019502.in
300-4389477-5_1,li019502.in
300-4389489-0_1,li019502.in
300-4389502-0_1,li019502.in
300-4389509-5_1,li019502.in
300-4389528-5_1,li019502.in
300-4389537-6_1,li019498.in
300-4389539-2_1,li019502.in
300-4389542-6_1,li019506.in
300-4389543-4_1,li019506.in
300-4389548-3_1,li019502.in
300-4389549-1_1,li019502.in
300-4389569-9_1,li019502.in
300-4389570-7_1,li019502.in
300-4389583-0_1,li019540.in
300-4389610-1_1,li019502.in
300-4389611-9_1,li019540.in
300-4389612-7_1,li019502.in
300-4389617-6_1,li019502.in
300-4389620-0_1,li019514.in
300-4389621-8_1,li019502.in
300-4389632-5_1,li019518.in
300-4389646-5_1,li019502.in
300-4389664-8_1,li019512.in
300-4389686-1_1,li019502.in
300-4389692-9_1,li019506.in
300-4389699-4_1,li019514.in
300-4389701-8_1,li019520.in
300-4389709-1_1,li019506.in
300-4389713-3_1,li019502.in
300-4389716-6_1,li019502.in
300-4389724-0_1,li019542.in
300-4389728-1_1,li019501.in
300-4389730-7_1,li019501.in
300-4389741-4_1,li019512.in
300-4389742-2_1,li019514.in
300-4389748-9_1,li019542.in
300-4389751-3_1,li019500.in
300-4389762-0_1,li019526.in
300-4389771-1_1,li019514.in
300-4389776-0_1,li019502.in
300-4389779-4_1,li019520.in
300-4389781-0_1,li019514.in
300-4389790-1_1,li019514.in
300-4389809-9_1,li019514.in
300-4389817-2_1,li019502.in
300-4389836-2_1,li019514.in
300-4389841-2_1,li019502.in
300-4389867-7_1,li019512.in
300-4389874-3_1,li019502.in
300-4389897-4_1,li019500.in
300-4389901-4_1,li019514.in
300-4389918-8_1,li019514.in
300-4389932-9_1,li019502.in
300-4389934-5_1,li019502.in
300-4389937-8_1,li019512.in
300-4389948-5_1,li019502.in
300-4389970-9_1,li019506.in
300-4389986-5_1,li019502.in
300-4389989-9_1,li019500.in
300-4389990-7_1,li019540.in
300-4389997-2_1,li019502.in
300-4390020-0_1,li019502.in
300-4390030-9_1,li019542.in
300-4390036-6_1,li019502.in
300-4390046-5_1,li019540.in
300-4390146-3_1,li019506.in
300-4390271-9_1,li019563.in
300-4390340-2_1,li019540.in
300-4390386-5_1,li019503.in
300-4390444-2_1,li019498.in
300-4390455-8_1,li019498.in
300-4390475-6_1,li019569.in
300-4390639-7_1,li019504.in
300-4390658-7_1,li019537.in
300-4390661-1_1,li019504.in
300-4390704-9_1,li019512.in
300-4390746-0_1,li019502.in
300-4390752-8_1,li019502.in
300-4390780-9_1,li019500.in
300-4390794-0_1,li019500.in
300-4390816-1_1,li019502.in
300-4390844-3_1,li019502.in
300-4390845-0_1,li019498.in
300-4390852-6_1,li019506.in
300-4390859-1_1,li019498.in
300-4390874-0_1,li019506.in
300-4390882-3_1,li019506.in
300-4390884-9_1,li019502.in
300-4390889-8_1,li019506.in
300-4390910-2_1,li019502.in
300-4390922-7_1,li019500.in
300-4390947-4_1,li019500.in
300-4390953-2_1,li019506.in
300-4390954-0_1,li019506.in
300-4390955-7_1,li019506.in
300-4390958-1_1,li019506.in
300-4390961-5_1,li019506.in
300-4390982-1_1,li019506.in
300-4390986-2_1,li019506.in
300-4390990-4_1,li019506.in
300-4390998-7_1,li019506.in
300-4391004-3_1,li019506.in
300-4391008-4_1,li019506.in
300-4391010-0_1,li019506.in
300-4391040-7_1,li019500.in
300-4391099-3_1,li019506.in
300-4391132-2_1,li019508.in
300-4391139-7_1,li019508.in
300-4391143-9_1,li019506.in
300-4391185-0_1,li019502.in
300-4391214-8_1,li019502.in
300-4391215-5_1,li019506.in
300-4391217-1_1,li019500.in
300-4391230-4_1,li019512.in
300-4391235-3_1,li019502.in
300-4391293-2_1,li019502.in
300-4391303-9_1,li019506.in
300-4391312-0_1,li019506.in
300-4391313-8_1,li019506.in
300-4391320-3_1,li019504.in
300-4391323-7_1,li019506.in
300-4391326-0_1,li019506.in
300-4391336-9_1,li019506.in
300-4391360-9_1,li019502.in
300-4391368-2_1,li019502.in
300-4391369-0_1,li019502.in
300-4391370-8_1,li019506.in
300-4391372-4_1,li019506.in
300-4391380-7_1,li019506.in
300-4391423-5_1,li019500.in
300-4391433-4_1,li019500.in
300-4391472-2_1,li019506.in
300-4391478-9_1,li019506.in
300-4391542-2_1,li019506.in
300-4391612-3_1,li019506.in
300-4391639-6_1,li019506.in
300-4391641-2_1,li019502.in
300-4391643-8_1,li019506.in
300-4391652-9_1,li019512.in
300-4391676-8_1,li019500.in
300-4391678-4_1,li019506.in
300-4391746-9_1,li019512.in
300-4391747-7_1,li019506.in
300-4391764-2_1,li019504.in
300-4391772-5_1,li019506.in
300-4391793-1_1,li019506.in
300-4391805-3_1,li019504.in
300-4391815-2_1,li019506.in
300-4391827-7_1,li019506.in
300-4391845-9_1,li019506.in
300-4391901-0_1,li019506.in
300-4391918-4_1,li019510.in
300-4391919-2_1,li019510.in
300-4391921-8_1,li019510.in
300-4391923-4_1,li019510.in
300-4391924-2_1,li019510.in
300-4391925-9_1,li019510.in
300-4391926-7_1,li019506.in
300-4391979-6_1,li019506.in
300-4391980-4_1,li019506.in
300-4391981-2_1,li019506.in
300-4391982-0_1,li019506.in
300-4391984-6_1,li019506.in
300-4391985-3_1,li019506.in
300-4391986-1_1,li019506.in
300-4391987-9_1,li019506.in
300-4391988-7_1,li019506.in
300-4392004-2_1,li019502.in
300-4392022-4_1,li019506.in
300-4392026-5_1,li019506.in
300-4392048-9_1,li019506.in
300-4392060-4_1,li019502.in
300-4392090-1_1,li019506.in
300-4392126-3_1,li019506.in
300-4392128-9_1,li019506.in
300-4392129-7_1,li019506.in
300-4392131-3_1,li019506.in
300-4392149-5_1,li019506.in
300-4392164-4_1,li019502.in
300-4392176-8_1,li019502.in
300-4392194-1_1,li019502.in
300-4392215-4_1,li019502.in
300-4392232-9_1,li019502.in
300-4392300-4_1,li019500.in
300-4392313-7_1,li019500.in
300-4392327-7_1,li019500.in
300-4392351-7_1,li019500.in
300-4392370-7_1,li019500.in
300-4392388-9_1,li019500.in
300-4392397-0_1,li019502.in
300-4392410-1_1,li019500.in
300-4392415-0_1,li019506.in
300-4392424-2_1,li019502.in
300-4392446-5_1,li019500.in
300-4392457-2_1,li019502.in
300-4392469-7_1,li019500.in
300-4392474-7_1,li019500.in
300-4392484-6_1,li019500.in
300-4392495-2_1,li019500.in
300-4392502-5_1,li019502.in
300-4392510-8_1,li019500.in
300-4392670-0_1,li019506.in
300-4392709-6_1,li019506.in
300-4392710-4_1,li019522.in
300-4392721-1_1,li019503.in
300-4392740-1_1,li019518.in
300-4392747-6_1,li019515.in
300-4392785-6_1,li019506.in
300-4392786-4_1,li019506.in
300-4392849-0_1,li019506.in
300-4392959-7_1,li019506.in
300-4392960-5_1,li019506.in
300-4392961-3_1,li019506.in
300-4393011-6_1,li019542.in
300-4393020-7_1,li019500.in
300-4393036-3_1,li019506.in
300-4393037-1_1,li019501.in
300-4393050-4_1,li019546.in
300-4393061-1_1,li019506.in
300-4393063-7_1,li019506.in
300-4393068-6_1,li019506.in
300-4393069-4_1,li019516.in
300-4393079-3_1,li019506.in
300-4393097-5_1,li019506.in
300-4393131-2_1,li019506.in
300-4393133-8_1,li019506.in
300-4393135-3_1,li019526.in
300-4393137-9_1,li019506.in
300-4393148-6_1,li019506.in
300-4393156-9_1,li019506.in
300-4393159-3_1,li019506.in
300-4393166-8_1,li019506.in
300-4393216-1_1,li019506.in
300-4393224-5_1,li019506.in
300-4393268-2_1,li019540.in
300-4393271-6_1,li019506.in
300-4393279-9_1,li019512.in
300-4393292-2_1,li019542.in
300-4393308-6_1,li019506.in
300-4393317-7_1,li019504.in
300-4393320-1_1,li019504.in
300-4393324-3_1,li019504.in
300-4393325-0_1,li019504.in
300-4393328-4_1,li019512.in
300-4393345-8_1,li019506.in
300-4393346-6_1,li019512.in
300-4393413-4_1,li019548.in
300-4393434-0_1,li019506.in
300-4393474-6_1,li019506.in
300-4393491-0_1,li019540.in
300-4393518-0_1,li019506.in
300-4393534-7_1,li019512.in
300-4393573-5_1,li019526.in
300-4393616-2_1,li019512.in
300-4393632-9_1,li019502.in
300-4393669-1_1,li019546.in
300-4393675-8_1,li019510.in
300-4393677-4_1,li019506.in
300-4393678-2_1,li019506.in
300-4393679-0_1,li019506.in
300-4393681-6_1,li019508.in
300-4393720-2_1,li019506.in
300-4393726-9_1,li019502.in
300-4393734-3_1,li019506.in
300-4393755-8_1,li019502.in
300-4393764-0_1,li019506.in
300-4393768-1_1,li019506.in
300-4393779-8_1,li019506.in
300-4393782-2_1,li019506.in
300-4393798-8_1,li019506.in
300-4393804-4_1,li019506.in
300-4393881-2_1,li019508.in
300-4393903-4_1,li019506.in
300-4393936-4_1,li019506.in
300-4393944-8_1,li019506.in
300-4393946-3_1,li019506.in
300-4393951-3_1,li019506.in
300-4393990-1_1,li019547.in
300-4394062-8_1,li019502.in
300-4394094-1_1,li019508.in
300-4394096-6_1,li019506.in
300-4394099-0_1,li019506.in
300-4394104-8_1,li019506.in
300-4394111-3_1,li019506.in
300-4394120-4_1,li019508.in
300-4394133-7_1,li019502.in
300-4394141-0_1,li019500.in
300-4394150-1_1,li019502.in
300-4394177-4_1,li019506.in
300-4394178-2_1,li019506.in
300-4394212-9_1,li019502.in
300-4394223-6_1,li019502.in
300-4394226-9_1,li019506.in
300-4394237-6_1,li019502.in
300-4394283-0_1,li019502.in
300-4394330-9_1,li019502.in
300-4394335-8_1,li019502.in
300-4394352-3_1,li019502.in
300-4394376-2_1,li019506.in
300-4394438-0_1,li019506.in
300-4394445-5_1,li019506.in
300-4394446-3_1,li019508.in
300-4394529-6_1,li019506.in
300-4394530-4_1,li019506.in
300-4394533-8_1,li019506.in
300-4394554-4_1,li019502.in
300-4394555-1_1,li019502.in
300-4394556-9_1,li019502.in
300-4394595-7_1,li019502.in
300-4394627-8_1,li019506.in
300-4394630-2_1,li019502.in
300-4394631-0_1,li019506.in
300-4394645-0_1,li019506.in
300-4394651-8_1,li019506.in
300-4394659-1_1,li019506.in
300-4394660-9_1,li019506.in
300-4394662-5_1,li019506.in
300-4394663-3_1,li019506.in
300-4394665-8_1,li019506.in
300-4394676-5_1,li019506.in
300-4394683-1_1,li019506.in
300-4394685-6_1,li019506.in
300-4394689-8_1,li019506.in
300-4394697-1_1,li019506.in
300-4394698-9_1,li019506.in
300-4394720-1_1,li019506.in
300-4394743-3_1,li019506.in
300-4394974-4_1,li019506.in
300-4394979-3_1,li019511.in
300-4394981-9_1,li019571.in
300-4394996-7_1,li019547.in
300-4395021-3_1,li019502.in
300-4395052-8_1,li019542.in
300-4395054-4_1,li019506.in
300-4395063-5_1,li019506.in
300-4395068-4_1,li019532.in
300-4395072-6_1,li019506.in
300-4395085-8_1,li019502.in
300-4395110-4_1,li019502.in
300-4395114-6_1,li019502.in
300-4395134-4_1,li019502.in
300-4395153-4_1,li019502.in
300-4395156-7_1,li019502.in
300-4395165-8_1,li019502.in
300-4395194-8_1,li019506.in
300-4395233-4_1,li019506.in
300-4395294-6_1,li019522.in
300-4395333-2_1,li019522.in
300-4395341-5_1,li019506.in
300-4395344-9_1,li019522.in
300-4395349-8_1,li019522.in
300-4395355-5_1,li019502.in
300-4395362-1_1,li019502.in
300-4395363-9_1,li019522.in
300-4395378-7_1,li019506.in
300-4395384-5_1,li019502.in
300-4395386-0_1,li019504.in
300-4395397-7_1,li019543.in
300-4395407-4_1,li019504.in
300-4395415-7_1,li019502.in
300-4395422-3_1,li019504.in
300-4395425-6_1,li019502.in
300-4395430-6_1,li019508.in
300-4395432-2_1,li019502.in
300-4395435-5_1,li019508.in
300-4395440-5_1,li019504.in
300-4395444-7_1,li019504.in
300-4395451-2_1,li019510.in
300-4395453-8_1,li019504.in
300-4395465-2_1,li019504.in
300-4395469-4_1,li019502.in
300-4395471-0_1,li019508.in
300-4395484-3_1,li019502.in
300-4395485-0_1,li019508.in
300-4395494-2_1,li019502.in
300-4395495-9_1,li019506.in
300-4395496-7_1,li019514.in
300-4395503-0_1,li019508.in
300-4395514-7_1,li019512.in
300-4395524-6_1,li019504.in
300-4395531-1_1,li019502.in
300-4395546-9_1,li019502.in
300-4395557-6_1,li019502.in
300-4395566-7_1,li019502.in
300-4395579-0_1,li019502.in
300-4395593-1_1,li019502.in
300-4395596-4_1,li019593.in
300-4395620-2_1,li019545.in
300-4395654-1_1,li019504.in
300-4395655-8_1,li019510.in
300-4395661-6_1,li019545.in
300-4395693-9_1,li019506.in
300-4395699-6_1,li019504.in
300-4395707-7_1,li019502.in
300-4395724-2_1,li019512.in
300-4395728-3_1,li019512.in
300-4395885-1_1,li019508.in
300-4395903-2_1,li019508.in
300-4395904-0_1,li019504.in
300-4395937-0_1,li019504.in
300-4395940-4_1,li019508.in
300-4395941-2_1,li019502.in
300-4395945-3_1,li019504.in
300-4395946-1_1,li019508.in
300-4395979-2_1,li019506.in
300-4395996-6_1,li019506.in
300-4396035-2_1,li019508.in
300-4396036-0_1,li019508.in
300-4396044-4_1,li019508.in
300-4396057-6_1,li019508.in
300-4396068-3_1,li019504.in
300-4396155-8_1,li019503.in
300-4396156-6_1,li019503.in
300-4396191-3_1,li019512.in
300-4396194-7_1,li019502.in
300-4396217-6_1,li019506.in
300-4396232-5_1,li019536.in
300-4396252-3_1,li019502.in
300-4396257-2_1,li019506.in
300-4396300-0_1,li019504.in
300-4396313-3_1,li019536.in
300-4396347-1_1,li019504.in
300-4396482-6_1,li019502.in
300-4396537-7_1,li019508.in
300-4396575-7_1,li019545.in
300-4396577-3_1,li019506.in
300-4396584-9_1,li019545.in
300-4396588-0_1,li019544.in
300-4396594-8_1,li019508.in
300-4396595-5_1,li019547.in
300-4396601-1_1,li019506.in
300-4396626-8_1,li019502.in
300-4396635-9_1,li019502.in
300-4396651-6_1,li019508.in
300-4396661-5_1,li019508.in
300-4396665-6_1,li019508.in
300-4396696-1_1,li019506.in
300-4396698-7_1,li019508.in
300-4396711-8_1,li019506.in
300-4396724-1_1,li019508.in
300-4396726-6_1,li019506.in
300-4396749-8_1,li019506.in
300-4396761-3_1,li019558.in
300-4396778-7_1,li019502.in
300-4396792-8_1,li019558.in
300-4396793-6_1,li019506.in
300-4396794-4_1,li019558.in
300-4396795-1_1,li019558.in
300-4396796-9_1,li019558.in
300-4396797-7_1,li019558.in
300-4396799-3_1,li019558.in
300-4396839-7_1,li019502.in
300-4396845-4_1,li019506.in
300-4396846-2_1,li019506.in
300-4396891-8_1,li019506.in
300-4396894-2_1,li019506.in
300-4397001-3_1,li019508.in
300-4397057-5_1,li019512.in
300-4397145-8_1,li019508.in
300-4397162-3_1,li019508.in
300-4397170-6_1,li019508.in
300-4397189-6_1,li019508.in
300-4397194-6_1,li019508.in
300-4397197-9_1,li019508.in
300-4397208-4_1,li019502.in
300-4397255-5_1,li019502.in
300-4397258-9_1,li019508.in
300-4397261-3_1,li019502.in
300-4397280-3_1,li019508.in
300-4397284-5_1,li019508.in
300-4397288-6_1,li019508.in
300-4397292-8_1,li019508.in
300-4397295-1_1,li019508.in
300-4397302-5_1,li019508.in
300-4397308-2_1,li019508.in
300-4397325-6_1,li019508.in
300-4397328-0_1,li019508.in
300-4397329-8_1,li019514.in
300-4397330-6_1,li019506.in
300-4397331-4_1,li019508.in
300-4397338-9_1,li019514.in
300-4397361-1_1,li019514.in
300-4397376-9_1,li019514.in
300-4397381-9_1,li019514.in
300-4397385-0_1,li019514.in
300-4397387-6_1,li019514.in
300-4397398-3_1,li019514.in
300-4397409-8_1,li019514.in
300-4397413-0_1,li019508.in
300-4397436-1_1,li019508.in
300-4397471-8_1,li019508.in
300-4397481-7_1,li019508.in
300-4397482-5_1,li019508.in
300-4397525-1_1,li019508.in
300-4397553-3_1,li019508.in
300-4397563-2_1,li019508.in
300-4397564-0_1,li019508.in
300-4397572-3_1,li019508.in
300-4397573-1_1,li019508.in
300-4397577-2_1,li019508.in
300-4397583-0_1,li019508.in
300-4397584-8_1,li019508.in
300-4397588-9_1,li019508.in
300-4397589-7_1,li019508.in
300-4397597-0_1,li019508.in
300-4397599-6_1,li019508.in
300-4397606-9_1,li019508.in
300-4397611-9_1,li019508.in
300-4397612-7_1,li019508.in
300-4397614-3_1,li019504.in
300-4397615-0_1,li019508.in
300-4397616-8_1,li019508.in
300-4397618-4_1,li019508.in
